order_item_id,order_id,product_id,quantity,unit_price,discount_pct
2385,793,66,1,10173.79,0.05
2386,794,41,4,15894.59,0.0
2387,794,32,2,4184.77,0.1
2388,795,62,4,4112.86,0.15
2389,795,28,5,26363.69,0.0
2390,795,13,2,2378.53,0.0
2391,795,23,5,4561.96,0.0
2392,796,62,5,4112.86,0.0
2393,797,22,3,14987.28,0.1
2394,797,32,1,4184.77,0.1
2395,797,53,1,10550.89,0.05
2396,797,47,4,4179.71,0.0
2397,797,29,2,14888.01,0.05
2398,798,58,4,7540.1,0.15
2399,798,78,5,6812.98,0.1
2400,798,29,2,14888.01,0.0
2401,798,17,5,3232.18,0.15
2402,799,64,5,2352.46,0.0
2403,799,10,4,45504.23,0.0
2404,799,56,5,1713.49,0.0
2405,800,6,3,4331.85,0.1
2406,800,48,3,7491.22,0.1
2407,801,39,3,47226.71,0.05
2408,801,69,4,5262.92,0.15
2409,801,78,4,6812.98,0.1
2410,802,72,4,34598.83,0.05
2411,802,78,1,6812.98,0.1
2412,802,77,3,5389.81,0.15
2413,802,74,5,2937.83,0.15
2414,802,18,1,7134.98,0.05
2415,803,35,5,97382.34,0.0
2416,803,37,3,28508.66,0.05
2417,803,77,2,5389.81,0.15
2418,804,45,2,7026.99,0.05
2419,804,40,5,15862.71,0.1
2420,805,34,2,12210.05,0.15
2421,805,77,2,5389.81,0.05
2422,805,55,2,5245.76,0.05
2423,806,71,5,10320.51,0.0
2424,806,42,1,10500.79,0.05
2425,806,27,2,9025.55,0.0
2426,806,60,5,1661.3,0.05
2427,806,75,2,2753.32,0.1
2428,807,32,3,4184.77,0.15
2429,807,51,4,21729.72,0.15
2430,807,62,3,4112.86,0.0
2431,808,78,1,6812.98,0.1
2432,808,10,5,45504.23,0.1
2433,808,33,1,8606.33,0.0
2434,809,33,4,8606.33,0.15
2435,809,64,5,2352.46,0.05
2436,810,73,4,9526.79,0.1
2437,810,54,5,7273.55,0.0
2438,810,26,4,11112.29,0.1
2439,810,35,4,97382.34,0.05
2440,810,7,1,6191.08,0.0
2441,811,16,1,83163.25,0.0
2442,811,47,1,4179.71,0.05
2443,812,71,5,10320.51,0.05
2444,813,13,2,2378.53,0.0
2445,813,55,5,5245.76,0.0
2446,814,15,3,8435.07,0.15
2447,815,37,2,28508.66,0.0
2448,815,56,5,1713.49,0.15
2449,815,31,5,2127.01,0.05
2450,816,46,5,26377.33,0.05
2451,816,31,2,2127.01,0.0
2452,816,20,4,2795.36,0.0
2453,816,3,5,11718.36,0.15
2454,816,71,1,10320.51,0.0
2455,817,74,5,2937.83,0.05
2456,818,16,2,83163.25,0.0
2457,818,13,4,2378.53,0.15
2458,818,32,2,4184.77,0.0
2459,818,53,2,10550.89,0.05
2460,819,1,2,2607.87,0.05
2461,820,75,2,2753.32,0.0
2462,820,77,1,5389.81,0.0
2463,820,50,4,10649.28,0.1
2464,820,58,4,7540.1,0.0
2465,821,79,3,20027.21,0.0
2466,821,49,4,10412.49,0.1
2467,821,3,5,11718.36,0.05
2468,821,70,3,4690.27,0.0
2469,822,65,5,10926.0,0.0
2470,822,79,3,20027.21,0.0
2471,822,50,1,10649.28,0.15
2472,822,57,4,2460.95,0.0
2473,823,27,4,9025.55,0.05
2474,823,28,2,26363.69,0.05
2475,823,41,2,15894.59,0.1
2476,823,46,5,26377.33,0.1
2477,824,73,2,9526.79,0.0
2478,825,3,3,11718.36,0.1
2479,825,50,1,10649.28,0.1
2480,825,74,4,2937.83,0.1
2481,825,45,4,7026.99,0.0
2482,826,33,3,8606.33,0.05
2483,826,45,4,7026.99,0.0
2484,826,30,2,2600.54,0.0
2485,826,35,5,97382.34,0.15
2486,827,68,1,16395.12,0.0
2487,827,26,1,11112.29,0.0
2488,827,5,1,82882.71,0.15
2489,827,49,5,10412.49,0.0
2490,827,47,3,4179.71,0.0
2491,828,33,4,8606.33,0.05
2492,828,58,2,7540.1,0.0
2493,828,20,4,2795.36,0.05
2494,828,38,2,6657.74,0.15
2495,828,19,1,14064.73,0.0
2496,829,80,1,14416.0,0.15
2497,830,37,4,28508.66,0.1
2498,830,71,2,10320.51,0.0
2499,831,26,5,11112.29,0.0
2500,832,13,3,2378.53,0.0
2501,833,16,2,83163.25,0.15
2502,833,60,2,1661.3,0.0
2503,833,71,1,10320.51,0.05
2504,833,48,2,7491.22,0.05
2505,833,23,5,4561.96,0.0
2506,834,65,1,10926.0,0.1
2507,834,8,2,1138.19,0.0
2508,834,51,2,21729.72,0.15
2509,834,18,3,7134.98,0.15
2510,834,22,3,14987.28,0.1
2511,835,59,1,6537.92,0.0
2512,835,23,2,4561.96,0.15
2513,836,9,4,24443.59,0.0
2514,837,37,4,28508.66,0.15
2515,838,51,5,21729.72,0.1
2516,838,71,5,10320.51,0.05
2517,838,70,5,4690.27,0.15
2518,838,52,4,3501.14,0.05
2519,839,53,1,10550.89,0.0
2520,839,22,1,14987.28,0.15
2521,839,65,3,10926.0,0.05
2522,839,64,1,2352.46,0.15
2523,839,17,4,3232.18,0.1
2524,840,39,4,47226.71,0.0
2525,840,48,1,7491.22,0.0
2526,840,4,4,21493.75,0.0
2527,840,41,4,15894.59,0.15
2528,841,39,2,47226.71,0.0
2529,841,51,1,21729.72,0.0
2530,842,33,4,8606.33,0.05
2531,842,63,2,3932.48,0.1
2532,842,52,2,3501.14,0.1
2533,842,60,1,1661.3,0.0
2534,843,13,3,2378.53,0.0
2535,843,38,3,6657.74,0.1
2536,844,56,3,1713.49,0.15
2537,844,10,5,45504.23,0.1
2538,844,77,1,5389.81,0.1
2539,844,38,1,6657.74,0.05
2540,845,25,2,63155.9,0.0
2541,845,40,1,15862.71,0.0
2542,845,65,5,10926.0,0.05
2543,846,4,5,21493.75,0.0
2544,847,48,5,7491.22,0.1
2545,847,4,3,21493.75,0.15
2546,847,58,3,7540.1,0.05
2547,847,52,3,3501.14,0.0
2548,847,43,5,118478.99,0.15
2549,848,57,4,2460.95,0.1
2550,849,5,2,82882.71,0.1
2551,849,71,3,10320.51,0.1
2552,849,73,3,9526.79,0.0
2553,849,65,2,10926.0,0.0
2554,849,9,1,24443.59,0.15
2555,850,36,1,1623.44,0.05
2556,850,51,1,21729.72,0.0
2557,850,29,2,14888.01,0.1
2558,850,6,5,4331.85,0.0
2559,851,20,3,2795.36,0.0
2560,851,55,1,5245.76,0.0
2561,851,71,2,10320.51,0.0
2562,851,73,3,9526.79,0.1
2563,852,29,4,14888.01,0.0
2564,853,15,5,8435.07,0.05
2565,853,11,4,38638.31,0.05
2566,853,59,5,6537.92,0.15
2567,853,44,5,9251.21,0.05
2568,854,68,5,16395.12,0.05
2569,854,20,5,2795.36,0.0
2570,854,76,2,4154.57,0.0
2571,855,62,3,4112.86,0.1
2572,855,35,4,97382.34,0.0
2573,855,43,5,118478.99,0.05
2574,855,66,3,10173.79,0.0
2575,856,72,2,34598.83,0.0
2576,856,29,4,14888.01,0.0
2577,857,70,5,4690.27,0.05
2578,858,52,3,3501.14,0.0
2579,858,54,2,7273.55,0.0
2580,858,73,5,9526.79,0.1
2581,858,43,1,118478.99,0.05
2582,859,56,4,1713.49,0.1
2583,860,54,1,7273.55,0.05
2584,860,61,3,17645.56,0.0
2585,861,31,5,2127.01,0.0
2586,861,63,4,3932.48,0.1
2587,861,51,2,21729.72,0.05
2588,862,79,3,20027.21,0.0
2589,862,22,5,14987.28,0.05
2590,863,49,5,10412.49,0.1
2591,863,11,4,38638.31,0.0
2592,863,13,2,2378.53,0.0
2593,863,2,1,4441.59,0.1
2594,863,20,2,2795.36,0.0
2595,864,38,3,6657.74,0.15
2596,864,47,1,4179.71,0.0
2597,865,40,1,15862.71,0.0
2598,865,43,5,118478.99,0.0
2599,866,79,1,20027.21,0.0
2600,867,51,1,21729.72,0.05
2601,867,63,5,3932.48,0.05
2602,868,68,1,16395.12,0.1
2603,868,10,5,45504.23,0.05
2604,868,79,2,20027.21,0.15
2605,868,37,1,28508.66,0.1
2606,868,18,5,7134.98,0.0
2607,869,5,2,82882.71,0.1
2608,869,51,4,21729.72,0.05
2609,869,44,5,9251.21,0.05
2610,870,52,3,3501.14,0.05
2611,870,54,2,7273.55,0.0
2612,870,31,4,2127.01,0.0
2613,871,5,1,82882.71,0.15
2614,871,11,1,38638.31,0.0
2615,872,58,2,7540.1,0.0
2616,873,37,3,28508.66,0.05
2617,874,31,5,2127.01,0.15
2618,874,62,3,4112.86,0.0
2619,874,56,4,1713.49,0.0
2620,874,53,3,10550.89,0.0
2621,874,16,4,83163.25,0.0
2622,875,9,3,24443.59,0.1
2623,875,7,2,6191.08,0.1
2624,875,5,4,82882.71,0.1
2625,876,58,4,7540.1,0.05
2626,876,18,5,7134.98,0.0
2627,876,42,1,10500.79,0.0
2628,877,54,3,7273.55,0.0
2629,877,12,1,11169.67,0.0
2630,877,63,2,3932.48,0.15
2631,878,64,1,2352.46,0.0
2632,878,36,3,1623.44,0.05
2633,878,26,5,11112.29,0.05
2634,878,24,3,2933.35,0.0
2635,878,54,1,7273.55,0.1
2636,879,26,3,11112.29,0.15
2637,879,28,4,26363.69,0.15
2638,879,19,5,14064.73,0.15
2639,879,43,5,118478.99,0.0
2640,879,65,4,10926.0,0.0
2641,880,76,4,4154.57,0.0
2642,880,71,3,10320.51,0.05
2643,880,38,1,6657.74,0.1
2644,880,69,5,5262.92,0.0
2645,881,54,2,7273.55,0.05
2646,881,60,5,1661.3,0.0
2647,881,78,4,6812.98,0.05
2648,881,74,3,2937.83,0.0
2649,882,75,4,2753.32,0.05
2650,882,33,1,8606.33,0.15
2651,883,6,4,4331.85,0.0
2652,883,29,4,14888.01,0.0
2653,884,7,5,6191.08,0.1
2654,884,10,1,45504.23,0.15
2655,884,36,3,1623.44,0.15
2656,884,69,1,5262.92,0.1
2657,885,28,2,26363.69,0.1
2658,885,69,5,5262.92,0.05
2659,885,71,2,10320.51,0.15
2660,885,37,2,28508.66,0.0
2661,885,15,4,8435.07,0.0
2662,886,32,1,4184.77,0.0
2663,886,62,3,4112.86,0.0
2664,886,3,3,11718.36,0.05
2665,887,21,1,2972.3,0.05
2666,887,55,3,5245.76,0.15
2667,887,27,5,9025.55,0.0
2668,887,47,1,4179.71,0.0
2669,888,1,2,2607.87,0.0
2670,889,23,3,4561.96,
2671,889,15,5,8435.07,0.15
2672,889,58,4,7540.1,0.15
2673,890,62,5,4112.86,0.05
2674,891,46,1,26377.33,0.05
2675,892,50,5,10649.28,0.05
2676,892,25,1,63155.9,0.15
2677,893,9,2,24443.59,0.0
2678,894,21,2,2972.3,0.1
2679,894,67,3,48132.16,0.0
2680,894,69,3,5262.92,0.1
2681,895,14,2,7521.16,0.0
2682,895,66,5,10173.79,0.1
2683,895,52,5,3501.14,0.0
2684,895,28,2,26363.69,0.1
2685,896,59,1,6537.92,0.0
2686,896,50,4,10649.28,0.0
2687,896,42,1,10500.79,0.15
2688,896,48,3,7491.22,0.0
2689,896,26,3,11112.29,0.05
2690,897,1,2,2607.87,0.0
2691,897,41,5,15894.59,0.15
2692,897,60,5,1661.3,0.0
2693,897,11,5,38638.31,0.0
2694,898,64,5,2352.46,0.0
2695,898,71,3,10320.51,0.0
2696,898,44,3,9251.21,0.15
2697,898,16,4,83163.25,0.05
2698,899,14,1,7521.16,0.05
2699,900,34,2,12210.05,0.05
2700,900,49,3,10412.49,0.1
2701,901,68,3,16395.12,0.0
2702,902,40,1,15862.71,0.05
2703,902,39,3,47226.71,0.0
2704,902,53,1,10550.89,0.0
2705,902,3,5,11718.36,0.15
2706,903,13,3,2378.53,0.0
2707,903,47,2,4179.71,0.15
2708,903,15,2,8435.07,0.15
2709,903,34,1,12210.05,0.0
2710,903,43,1,118478.99,0.05
2711,904,71,5,10320.51,0.15
2712,904,70,5,4690.27,0.05
2713,904,11,5,38638.31,0.05
2714,905,52,1,3501.14,0.05
2715,906,12,2,11169.67,0.0
2716,906,43,1,118478.99,0.15
2717,906,35,1,97382.34,0.0
2718,906,7,4,6191.08,0.0
2719,907,47,3,4179.71,0.0
2720,907,52,5,3501.14,0.15
2721,907,70,2,4690.27,0.0
2722,907,14,3,7521.16,0.0
2723,908,73,1,9526.79,0.1
2724,908,14,2,7521.16,0.0
2725,909,66,4,10173.79,0.0
2726,909,31,5,2127.01,0.05
2727,910,25,4,63155.9,0.0
2728,910,64,5,2352.46,0.1
2729,910,71,2,10320.51,0.15
2730,910,31,3,2127.01,0.05
2731,910,8,2,1138.19,0.1
2732,911,53,5,10550.89,0.0
2733,911,75,4,2753.32,0.05
2734,911,37,5,28508.66,0.1
2735,911,35,1,97382.34,0.0
2736,911,32,4,4184.77,0.15
2737,912,33,5,8606.33,0.0
2738,912,17,5,3232.18,0.0
2739,913,17,2,3232.18,0.0
2740,913,6,1,4331.85,0.0
2741,914,18,5,7134.98,0.0
2742,914,28,2,26363.69,0.0
2743,914,36,1,1623.44,0.1
2744,914,15,1,8435.07,0.05
2745,915,58,2,7540.1,0.0
2746,915,19,3,14064.73,0.05
2747,916,49,2,10412.49,0.0
2748,916,67,2,48132.16,0.1
2749,916,36,3,1623.44,0.0
2750,916,57,2,2460.95,0.1
2751,917,36,1,1623.44,0.1
2752,917,56,4,1713.49,0.0
2753,917,7,1,6191.08,0.0
2754,917,33,4,8606.33,0.15
2755,918,27,3,9025.55,0.0
2756,918,53,3,10550.89,0.05
2757,918,15,2,8435.07,0.1
2758,919,61,5,17645.56,0.0
2759,920,59,2,6537.92,0.05
2760,920,45,4,7026.99,0.1
2761,920,39,3,47226.71,0.0
2762,920,29,4,14888.01,0.0
2763,920,58,4,7540.1,0.0
2764,921,31,4,2127.01,0.1
2765,922,71,2,10320.51,0.0
2766,922,66,3,10173.79,0.05
2767,923,33,4,8606.33,0.0
2768,923,13,1,2378.53,0.15
2769,923,35,1,97382.34,0.0
2770,923,67,3,48132.16,0.05
2771,923,40,2,15862.71,0.15
2772,924,74,2,2937.83,0.0
2773,924,68,3,16395.12,0.15
2774,924,24,4,2933.35,0.15
2775,924,64,3,2352.46,0.0
2776,924,1,4,2607.87,0.0
2777,925,14,4,7521.16,0.05
2778,925,40,3,15862.71,0.15
2779,926,52,5,3501.14,0.15
2780,926,78,3,6812.98,0.0
2781,927,61,3,17645.56,0.0
2782,927,80,3,14416.0,0.05
2783,927,26,4,11112.29,0.0
2784,927,32,5,4184.77,0.05
2785,928,30,1,2600.54,0.0
2786,928,56,5,1713.49,0.0
2787,928,72,2,34598.83,0.1
2788,928,3,1,11718.36,0.0
2789,929,53,5,10550.89,0.1
2790,929,69,2,5262.92,0.0
2791,929,10,2,45504.23,0.0
2792,929,14,3,7521.16,0.0
2793,930,33,1,8606.33,0.15
2794,931,16,2,83163.25,0.0
2795,931,36,3,1623.44,0.0
2796,931,76,5,4154.57,0.0
2797,931,58,1,7540.1,0.05
2798,932,69,5,5262.92,0.0
2799,932,31,1,2127.01,0.1
2800,932,6,2,4331.85,0.1
2801,932,61,3,17645.56,0.0
2802,932,36,1,1623.44,0.15
2803,933,30,3,2600.54,0.05
2804,933,74,4,2937.83,0.15
2805,933,36,2,1623.44,0.0
2806,933,1,1,2607.87,0.15
2807,933,55,1,5245.76,0.05
2808,934,23,2,4561.96,0.0
2809,934,21,2,2972.3,0.0
2810,935,26,3,11112.29,0.1
2811,935,17,1,3232.18,0.1
2812,936,80,1,14416.0,0.0
2813,936,18,2,7134.98,0.05
2814,937,56,2,1713.49,0.1
2815,937,20,4,2795.36,0.0
2816,937,9,2,24443.59,0.05
2817,938,69,2,5262.92,0.1
2818,939,11,2,38638.31,0.0
2819,940,20,4,2795.36,0.0
2820,941,30,5,2600.54,
2821,941,22,5,14987.28,0.15
2822,941,35,3,97382.34,0.1
2823,941,67,2,48132.16,0.15
2824,942,73,5,9526.79,0.1
2825,942,28,3,26363.69,0.05
2826,942,58,3,7540.1,0.15
2827,942,55,2,5245.76,0.0
2828,942,23,2,4561.96,0.1
2829,943,49,1,10412.49,0.15
2830,943,69,1,5262.92,0.0
2831,943,60,1,1661.3,0.0
2832,944,15,2,8435.07,0.0
2833,944,72,5,34598.83,0.0
2834,944,62,5,4112.86,0.0
2835,944,51,2,21729.72,0.0
2836,944,75,1,2753.32,0.15
2837,945,70,1,4690.27,0.05
2838,945,10,5,45504.23,0.15
2839,945,31,1,2127.01,0.05
2840,945,69,3,5262.92,0.05
2841,945,71,5,10320.51,0.0
2842,946,6,4,4331.85,0.0
2843,946,55,2,5245.76,0.0
2844,947,67,2,48132.16,0.15
2845,948,10,3,45504.23,0.1
2846,948,55,2,5245.76,0.05
2847,948,70,3,4690.27,
2848,948,11,1,38638.31,0.0
2849,949,4,1,21493.75,0.0
2850,950,22,1,14987.28,0.0
2851,950,75,4,2753.32,0.0
2852,950,11,4,38638.31,0.15
2853,951,8,2,1138.19,0.05
2854,951,78,3,6812.98,0.1
2855,951,4,1,21493.75,0.15
2856,952,38,1,6657.74,0.15
2857,952,34,2,12210.05,
2858,952,21,5,2972.3,0.15
2859,953,37,2,28508.66,0.0
2860,953,63,3,3932.48,0.15
2861,953,67,5,48132.16,0.0
2862,953,10,3,45504.23,0.1
2863,954,6,1,4331.85,0.0
2864,954,65,5,10926.0,0.0
2865,954,56,1,1713.49,0.05
2866,954,60,2,1661.3,0.1
2867,955,44,5,9251.21,0.05
2868,955,12,5,11169.67,0.0
2869,955,47,4,4179.71,0.1
2870,956,16,5,83163.25,0.0
2871,956,31,3,2127.01,0.05
2872,956,53,1,10550.89,0.05
2873,956,20,3,2795.36,0.0
2874,956,35,5,97382.34,0.1
2875,957,71,1,10320.51,0.1
2876,958,53,2,10550.89,0.0
2877,959,78,5,6812.98,0.05
2878,959,79,1,20027.21,0.15
2879,959,72,5,34598.83,0.0
2880,959,59,2,6537.92,0.0
2881,960,35,1,97382.34,0.0
2882,961,33,5,8606.33,0.0
2883,961,68,3,16395.12,0.05
2884,961,16,2,83163.25,0.15
2885,961,72,4,34598.83,0.1
2886,962,67,4,48132.16,0.0
2887,962,25,5,63155.9,0.0
2888,963,35,2,97382.34,0.1
2889,963,32,5,4184.77,0.05
2890,963,20,2,2795.36,0.15
2891,963,9,5,24443.59,0.05
2892,964,39,4,47226.71,0.0
2893,964,21,3,2972.3,0.15
2894,964,3,4,11718.36,0.0
2895,964,32,1,4184.77,0.05
2896,965,11,4,38638.31,0.05
2897,965,60,4,1661.3,0.0
2898,965,6,3,4331.85,0.05
2899,966,6,2,4331.85,0.05
2900,966,24,3,2933.35,0.15
2901,966,52,2,3501.14,0.05
2902,967,3,4,11718.36,0.1
2903,967,11,3,38638.31,0.1
2904,968,38,5,6657.74,0.15
2905,968,66,1,10173.79,0.0
2906,968,74,1,2937.83,0.05
2907,969,72,5,34598.83,0.0
2908,969,65,3,10926.0,0.05
2909,970,60,1,1661.3,0.05
2910,970,79,1,20027.21,0.05
2911,971,38,2,6657.74,0.0
2912,972,27,2,9025.55,0.15
2913,972,46,3,26377.33,0.15
2914,973,16,2,83163.25,0.0
2915,973,51,1,21729.72,0.0
2916,973,29,5,14888.01,0.1
2917,974,60,2,1661.3,0.0
2918,974,16,5,83163.25,0.0
2919,974,70,2,4690.27,0.1
2920,974,7,2,6191.08,0.0
2921,974,78,4,6812.98,0.05
2922,975,6,1,4331.85,0.0
2923,975,53,1,10550.89,0.15
2924,976,64,5,2352.46,0.1
2925,976,42,5,10500.79,0.15
2926,976,50,1,10649.28,0.0
2927,976,13,2,2378.53,0.0
2928,976,60,1,1661.3,0.0
2929,977,14,2,7521.16,0.15
2930,977,43,5,118478.99,0.0
2931,977,54,2,7273.55,0.1
2932,977,15,3,8435.07,0.1
2933,977,71,4,10320.51,0.05
2934,978,77,1,5389.81,0.15
2935,978,16,2,83163.25,0.1
2936,978,54,3,7273.55,0.15
2937,979,18,3,7134.98,0.15
2938,979,8,1,1138.19,0.0
2939,979,10,5,45504.23,0.15
2940,980,14,2,7521.16,0.0
2941,980,70,4,4690.27,0.15
2942,980,38,4,6657.74,0.05
2943,981,76,2,4154.57,0.1
2944,982,22,2,14987.28,0.15
2945,982,21,5,2972.3,0.15
2946,983,10,4,45504.23,0.05
2947,983,31,3,2127.01,0.05
2948,984,10,3,45504.23,0.0
2949,984,12,5,11169.67,0.15
2950,984,33,4,8606.33,0.0
2951,984,5,3,82882.71,0.0
2952,985,31,4,2127.01,0.1
2953,985,64,1,2352.46,0.15
2954,985,51,1,21729.72,0.0
2955,986,55,1,5245.76,0.0
2956,986,3,1,11718.36,0.15
2957,987,47,4,4179.71,0.15
2958,987,50,1,10649.28,0.0
2959,988,20,2,2795.36,0.0
2960,988,59,2,6537.92,0.0
2961,988,10,3,45504.23,0.05
2962,988,42,3,10500.79,0.0
2963,989,66,5,10173.79,0.0
2964,989,71,4,10320.51,0.1
2965,989,24,4,2933.35,0.15
2966,989,56,2,1713.49,0.15
2967,990,68,3,16395.12,0.0
2968,990,34,1,12210.05,0.0
2969,991,71,4,10320.51,0.0
2970,991,1,3,2607.87,0.05
2971,991,68,2,16395.12,0.1
2972,992,68,2,16395.12,0.05
2973,992,18,5,7134.98,0.0
2974,992,53,1,10550.89,0.0
2975,992,6,3,4331.85,0.1
2976,992,28,1,26363.69,0.15
2977,993,65,3,10926.0,0.15
2978,994,9,1,24443.59,0.1
2979,994,38,3,6657.74,0.15
2980,994,37,2,28508.66,0.1
2981,994,74,5,2937.83,0.15
2982,994,24,5,2933.35,0.1
2983,995,74,5,2937.83,0.1
2984,995,49,1,10412.49,0.15
2985,995,38,3,6657.74,0.0
2986,995,71,5,10320.51,0.05
2987,995,78,5,6812.98,0.1
2988,996,32,3,4184.77,0.0
2989,996,19,5,14064.73,0.05
2990,996,43,5,118478.99,0.15
2991,996,73,2,9526.79,0.0
2992,996,14,2,7521.16,0.0
2993,997,29,2,14888.01,0.1
2994,997,38,4,6657.74,0.15
2995,998,8,4,1138.19,0.0
2996,998,53,4,10550.89,0.0
2997,998,80,4,14416.0,0.1
2998,998,3,1,11718.36,0.1
2999,998,72,2,34598.83,0.0
3000,999,72,5,34598.83,0.0
3001,999,30,3,2600.54,0.15
3002,999,67,3,48132.16,0.0
3003,1000,18,3,7134.98,0.1
3004,1000,72,1,34598.83,0.0
3005,1000,3,5,11718.36,0.15
3006,1000,37,4,28508.66,0.05
3007,1000,1,1,2607.87,0.15
3008,1001,52,3,3501.14,0.15
3009,1001,76,2,4154.57,
3010,1002,12,5,11169.67,0.1
3011,1002,71,3,10320.51,0.1
3012,1002,49,1,10412.49,0.0
3013,1003,72,4,34598.83,0.1
3014,1004,19,2,14064.73,0.15
3015,1005,74,3,2937.83,0.0
3016,1005,44,3,9251.21,0.1
3017,1005,16,5,83163.25,0.0
3018,1006,76,5,4154.57,0.05
3019,1006,40,1,15862.71,0.0
3020,1007,62,1,4112.86,0.0
3021,1007,29,5,14888.01,0.1
3022,1008,51,4,21729.72,0.15
3023,1008,50,2,10649.28,0.0
3024,1008,9,1,24443.59,0.0
3025,1008,8,5,1138.19,0.05
3026,1008,15,1,8435.07,0.0
3027,1009,49,5,10412.49,0.0
3028,1010,36,3,1623.44,0.0
3029,1010,11,4,38638.31,0.1
3030,1010,38,2,6657.74,0.15
3031,1010,78,2,6812.98,0.15
3032,1010,10,4,45504.23,0.1
3033,1011,7,2,6191.08,0.05
3034,1011,48,3,7491.22,0.0
3035,1012,57,2,2460.95,0.0
3036,1012,77,4,5389.81,0.0
3037,1012,37,4,28508.66,0.1
3038,1012,51,2,21729.72,0.15
3039,1013,45,5,7026.99,0.0
3040,1013,3,4,11718.36,0.1
3041,1014,7,1,6191.08,0.05
3042,1014,21,1,2972.3,0.1
3043,1014,73,5,9526.79,0.15
3044,1014,78,3,6812.98,0.0
3045,1015,26,2,11112.29,0.0
3046,1015,59,2,6537.92,0.05
3047,1016,22,4,14987.28,0.0
3048,1016,26,4,11112.29,0.15
3049,1016,45,1,7026.99,0.1
3050,1017,27,2,9025.55,0.0
3051,1018,78,2,6812.98,0.0
3052,1019,15,5,8435.07,0.05
3053,1019,29,2,14888.01,0.1
3054,1019,55,4,5245.76,0.15
3055,1019,31,5,2127.01,0.05
3056,1020,16,1,83163.25,0.15
3057,1020,25,3,63155.9,0.05
3058,1020,28,3,26363.69,0.15
3059,1020,58,1,7540.1,0.0
3060,1021,42,5,10500.79,0.0
3061,1021,7,1,6191.08,0.1
3062,1021,19,3,14064.73,0.05
3063,1021,51,1,21729.72,0.0
3064,1021,38,4,6657.74,0.0
3065,1022,14,5,7521.16,0.0
3066,1022,51,2,21729.72,0.1
3067,1022,61,4,17645.56,0.15
3068,1023,24,1,2933.35,0.0
3069,1023,10,1,45504.23,0.1
3070,1024,69,5,5262.92,0.1
3071,1024,24,2,2933.35,0.15
3072,1024,14,5,7521.16,0.05
3073,1024,25,4,63155.9,0.15
3074,1024,34,4,12210.05,0.0
3075,1025,30,5,2600.54,0.0
3076,1025,70,5,4690.27,0.05
3077,1025,32,4,4184.77,0.0
3078,1025,15,3,8435.07,0.0
3079,1026,58,4,7540.1,0.1
3080,1026,3,1,11718.36,0.1
3081,1026,64,4,2352.46,0.0
3082,1026,76,4,4154.57,0.1
3083,1026,70,2,4690.27,0.1
3084,1027,19,5,14064.73,0.0
3085,1027,2,1,4441.59,0.0
3086,1027,47,2,4179.71,0.0
3087,1027,1,3,2607.87,0.05
3088,1027,49,2,10412.49,0.0
3089,1028,47,4,4179.71,0.0
3090,1028,2,3,4441.59,0.1
3091,1028,43,5,118478.99,0.0
3092,1028,70,1,4690.27,0.15
3093,1029,10,2,45504.23,0.05
3094,1029,74,5,2937.83,0.1
3095,1030,77,5,5389.81,0.05
3096,1030,6,2,4331.85,0.1
3097,1030,72,5,34598.83,0.15
3098,1030,76,5,4154.57,0.05
3099,1031,3,1,11718.36,0.15
3100,1031,21,2,2972.3,0.15
3101,1031,17,4,3232.18,0.15
3102,1031,5,3,82882.71,
3103,1031,43,3,118478.99,0.0
3104,1032,78,5,6812.98,0.15
3105,1032,44,1,9251.21,0.0
3106,1032,79,3,20027.21,0.05
3107,1033,70,4,4690.27,0.0
3108,1033,65,3,10926.0,0.0
3109,1033,59,2,6537.92,0.15
3110,1033,5,4,82882.71,0.1
3111,1034,62,1,4112.86,0.15
3112,1034,26,4,11112.29,0.05
3113,1034,70,4,4690.27,0.0
3114,1034,24,5,2933.35,0.0
3115,1035,64,5,2352.46,0.0
3116,1035,79,5,20027.21,0.15
3117,1035,69,4,5262.92,0.15
3118,1035,50,4,10649.28,0.0
3119,1036,41,5,15894.59,0.0
3120,1036,67,4,48132.16,0.0
3121,1037,41,2,15894.59,0.05
3122,1037,68,1,16395.12,0.05
3123,1037,1,1,2607.87,0.05
3124,1037,52,4,3501.14,0.1
3125,1037,24,5,2933.35,0.05
3126,1038,73,2,9526.79,0.05
3127,1038,5,5,82882.71,0.0
3128,1038,4,3,21493.75,0.05
3129,1038,16,3,83163.25,0.05
3130,1039,68,4,16395.12,0.15
3131,1039,51,4,21729.72,0.0
3132,1040,46,3,26377.33,0.0
3133,1040,79,2,20027.21,0.0
3134,1041,74,5,2937.83,0.15
3135,1041,35,1,97382.34,0.05
3136,1041,51,4,21729.72,0.0
3137,1041,29,3,14888.01,0.0
3138,1041,25,3,63155.9,0.0
3139,1042,44,5,9251.21,0.0
3140,1042,62,4,4112.86,0.15
3141,1042,23,2,4561.96,0.0
3142,1042,50,3,10649.28,0.15
3143,1042,22,5,14987.28,0.05
3144,1043,29,5,14888.01,0.0
3145,1044,51,5,21729.72,0.05
3146,1044,48,4,7491.22,0.15
3147,1044,47,3,4179.71,0.0
3148,1044,4,5,21493.75,0.05
3149,1044,63,4,3932.48,0.05
3150,1045,29,3,14888.01,0.15
3151,1045,1,1,2607.87,0.15
3152,1045,25,5,63155.9,
